450028,4.5,"Platform-UI-Inbox","UNCONFIRMED","---","[pde] NPE in MultiPageEditorPart.deactivateSite","normal",
457390,"4.5 M6","d.zygann","NEW","---","[FastView] Deprecated Fast View API","normal",
460886,"4.5 M7","dirk.fauth","NEW","---","Update EventBroker usage in MenuManagerRenderer","normal",
328460,4.5,"lars.vogel","NEW","---","Go To next search result","normal",
361731,"4.5 M7","lars.vogel","NEW","---","Set size constraints on children of PartSashContainer","normal",
417258,"4.5 M7","lars.vogel","NEW","---","[Tests] Run org.eclipse.ui.tests during Tycho build","enhancement",
425987,4.5,"lars.vogel","NEW","---","[Graphics] Remove gifs from platform Git repos","minor",
427950,4.5,"lars.vogel","NEW","---","[Graphics] Use PNG files for the Eclipse platform project instead of GIF files","normal",
427999,"4.5 M6","lars.vogel","NEW","---","Introduce a 'full screen' mode","normal",
430764,"4.5 M6","lars.vogel","NEW","---","exception thrown when part is closed","normal",
431177,4.5,"lars.vogel","NEW","---","Mark outdated API from org.eclipse.ui.commands in Luna for deletion in Luna+2","enhancement",
431757,4.5,"lars.vogel","NEW","---","Throw InjectionException in @Execute if parameters cannot be fulfilled","normal",
433603,"4.5 M7","lars.vogel","NEW","---","[Tests] Get rid of warning messages in org.eclipse.ui.tests","normal",
435782,4.5,"lars.vogel","NEW","---","Problem Views - Replace Configure Contents... with a Filter button","enhancement",
436336,4.5,"lars.vogel","NEW","---","[Graphics] The Icon for expand/collapse node in a treeview is almost invisible when using dark theme","normal",
436506,4.5,"lars.vogel","NEW","---","[Eclipse 4.6] Delete org.eclipse.ui.views.tasklist.TaskList in Eclipse 4.6","normal",
440270,"4.5 M7","lars.vogel","NEW","---","[Graphics] Replace missing gifs in org.eclipse.jface with png files","normal",
440852,"4.5 M6","lars.vogel","NEW","---","[Workbench] Fix Non-externalized string literal warning in org.eclipse.e4.ui.workbench.addons.swt","normal",
442961,"4.5 M7","lars.vogel","NEW","---","Mark IContextComputer for deletion","normal",
448275,"4.5 M7","lars.vogel","NEW","---","Mark deprecated dialogs from org.eclipse.ui.dialogs for deletion","normal",
448832,"4.5 M7","lars.vogel","NEW","---","[Tests] [Workbench] Migrate org.eclipse.e4.ui.tests to JUnit 4","normal",
448887,"4.5 M7","lars.vogel","NEW","---","[Tests] Launch configurations should not include a Display setting","normal",
449736,"4.5 M7","lars.vogel","NEW","---","[Tests] Solve whitespace issues in org.eclipse.ui.tests plug-ins","normal",
450914,"4.5 M7","lars.vogel","NEW","---","Remove org.eclipse.e4.ui.workbench.swt.internal.copy package","normal",
453521,"4.5 M7","lars.vogel","NEW","---","[Tests] Remove Display setting in our default test launcher runconfigurations","normal",
453573,"4.5 M7","lars.vogel","NEW","---","[QuickAccess] Allow product builders to have the Quick Access Bar not shown by default","enhancement",
457214,"4.5 M6","lars.vogel","NEW","---","[Contributions] Redrawn in ToolBarManager should always turned of independent of the number of items","normal",
460005,"4.5 M7","lars.vogel","NEW","---","Use blocks for single statements in org.eclipse.e4.ui.workbench.addons.swt","normal",
460857,"4.5 M6","lars.vogel","NEW","---","Delete unused MenuRenderer","normal",
445538,"4.5 M6","loskutov","NEW","---","[Perspectives] Pin Editor command broken and can no longer be added to perspective's toolbar","major",
460555,"4.5 M6","loskutov","NEW","---","[EditorMgmt] Open with > Other... / Editor Selection dialog should provide search filter","enhancement",
444412,"4.5 M6","philip.wenig","NEW","---","Update EventBroker usage in PartRenderingEngine","normal",
392152,4.5,"Platform-UI-Inbox","NEW","---","eModelService.move(muielement, newParent) - java.lang.ArrayIndexOutOfBoundsException","normal",
437958,"4.5 M6","Platform-UI-Inbox","NEW","---","allow fragment to be contributed to multiple ids","normal",
438398,4.5,"Platform-UI-Inbox","NEW","---","Turning all editors not visible makes the Editors Area not visible as well","normal",
440033,4.5,"Platform-UI-Inbox","NEW","---","InjectionException: java.lang.StackOverflowError in org.eclipse.e4.ui.workbench.renderers.swt","major",
441119,4.5,"Platform-UI-Inbox","NEW","---","[Model] Addons with missing Class URI attribute create NPE in the Cleanup processors","normal",
458832,"4.5 M6","Platform-UI-Inbox","NEW","---","[Workbench] Replace deprecated Preference access in IDEWorkspacePreferencePage","normal",
459231,4.5,"Platform-UI-Inbox","NEW","---","[Contributions] [Perspectives] ""Reset Perspective"" does not reset the position of the toolbar","normal",
459479,"4.5 M7","Platform-UI-Inbox","NEW","---","[PropertiesView] IWorkbenchPage#findView(""org.eclipse.ui.views.PropertySheet"") doesn't work anymore","normal",
460405,"4.5 M6","Platform-UI-Inbox","NEW","---","Fix compiler problems from generified IAdaptable#getAdapter(..)","normal",
415382,4.5,"platform-ui-triaged","NEW","---","[Commands] Commands contributed from extensions remain after the plugin is gone","normal",
440086,4.5,"platform-ui-triaged","NEW","---","[CSS] Busy (italic) view title not redrawn promptly with Classic theme (Luna)","normal",
441135,"4.5 M7","platform-ui-triaged","NEW","---","[CSS] Syntax coloring preferences and annotation preferences not persisted on Dark theme","major",
441512,4.5,"platform-ui-triaged","NEW","---","Performance and stability of Platform user interface","normal",
441690,4.5,"platform-ui-triaged","NEW","---","[Dialogs] ""Switch to Editor"" dialog does not activate an editor open in inactive perspective","normal",
445802,"4.5 M7","platform-ui-triaged","NEW","---","[Progress] [Performance] Heavy progress reporting degrades performance","normal",
448640,4.5,"platform-ui-triaged","NEW","---","[CSS] [Help] org.eclipse.e4.ui.css.swt.theme extension point is not in Help","normal",
448889,"4.5 M7","platform-ui-triaged","NEW","---","[RCP] [Tests] org.eclipse.ui.tests.rcp are failling","normal",
448933,"4.5 M6","platform-ui-triaged","NEW","---","[browser] Opening new browser shows outdated content","normal",
452765,"4.5 M7","platform-ui-triaged","NEW","---","[Tests] org.eclipse.e4.ui.menu.tests are failing","normal",
453266,4.5,"platform-ui-triaged","NEW","---","[Graphics] Luna icons: are they enabled or not?","enhancement",
453436,4.5,"platform-ui-triaged","NEW","---","[ViewMgmt] The 'Show View' menu item doesn't open the secondary view","normal",
440247,"4.5 M7","simon.scholz","NEW","---","[Themes] Dark - Setting SWT colors for the Javadoc popup","normal",
442570,"4.5 M6","simon.scholz","NEW","---","[Contributions] Dynamic menu contributions are persisted to workbench.xmi","normal",
448656,"4.5 M7","simon.scholz","NEW","---","Update help Workbench User Guide > Reference > Preferences with Export CVS... info","normal",
449662,"4.5 M7","simon.scholz","NEW","---","[FilteredTree] Use FilteredTree from org.eclipse.e4.ui.dialogs in platform.ui","normal",
449898,"4.5 M6","simon.scholz","NEW","---","A FilteredCheckboxTreeViewer should also be availble in org.eclipse.e4.ui.dialogs","normal",
450414,"4.5 M6","simon.scholz","NEW","---","[Contributions] Toogle Split Editor Commands/Menu/Handler should be defined in an e4 fragment","normal",
451084,"4.5 M6","simon.scholz","NEW","---","[JFace] TableViewer doesnt update existing content if filter is active","normal",
451117,"4.5 M7","simon.scholz","NEW","---","Missing preference listener for Heap monitor","normal",
458055,"4.5 M6","simon.scholz","NEW","---","[CSS] [Dark] Forms header with buttons looks broken","normal",
459578,"4.5 M6","simon.scholz","NEW","---","[CSS] Add styling for ""Presentation"" mode","normal",
459961,"4.5 M6","stefan","NEW","---","[CSS] Add CSS support for 'transparent'","enhancement",
442285,"4.5 M6","thibaultleouay","NEW","---","Update EventBroker usage in StackRenderer","normal",
450541,"4.5 M6","tom.schindl","NEW","---","[Workbench] [Compatibility] WorkbenchWindowAdvisor#postWindowRestore() never fired","major",
442152,"4.5 M6","wojciech.sudol","NEW","---","WorkbenchSiteProgressServiceTest.testWaitCursor fails in official build","normal",
34076,4.5,"lars.vogel","NEW","---","[EditorMgmt] Automatic save of dirty editors","enhancement",
378485,"4.5 M6","loskutov","ASSIGNED","---","""Open With > Other..."" should allow to store as default","enhancement",
460984,"4.5 M6","loskutov","ASSIGNED","---","[cleanup] remove obsolete internal ProblemView","normal",
460988,"4.5 M6","loskutov","ASSIGNED","---","[cleanup] most of org.eclipse.ui.views.markers.internal is obsolete and should be removed","normal",
437484,"4.5 M6","markus_keller","ASSIGNED","---","[BiDi] Enforce text direction for  each segment of a File Path structured text","normal",
457877,"4.5 M6","markus_keller","ASSIGNED","---","ControlObservableValueTest.testObserveFocus fails on Hudson / Mac","normal",
458507,"4.5 M6","wojciech.sudol","ASSIGNED","---","E4 UI unit test failures on Mac","normal",
400771,4.5,"lars.vogel","REOPENED","---","[Perspectives] Wrong closeable status of Shared Part as Placeholder","major",
401043,"4.5 M7","lars.vogel","REOPENED","---","[Model] Replace container data with persistentData","normal","emoffatt"
405342,4.5,"lars.vogel","REOPENED","---","Label/Name of Command should be Label of MenuItem when not set","normal",
441168,4.5,"lars.vogel","REOPENED","---","Update all dependent plug-ins of org.eclipse.jface to Java 1.6","enhancement",
458266,"4.5 M6","loskutov","REOPENED","---","Closing a project does not close a dirty editor","normal",
74073,4.5,"platform-ui-triaged","REOPENED","---","[Mac] Closing window should not exit App","enhancement",
450710,4.5,"platform-ui-triaged","REOPENED","---","[Decorators] [platform] Plenty of Invalid registry object errors in LightweightDecoratorManager.decorate","normal",
450130,"4.5 M6","wojciech.sudol","REOPENED","---","[Perspectives] Sticky views no longer open in sticky folder after closing all perspectives","normal",
459249,"4.5 M6","akurtako","RESOLVED","FIXED","Modernize o.e.ui.examples.multipageeditor","normal",
459308,"4.5 M6","akurtako","RESOLVED","FIXED","Modernize o.e.ui.examples.propertysheet and readmetool","normal",
458334,"4.5 M6","Alain.LeGuennec","RESOLVED","FIXED","[CSS] Bug in CSSOneOfAttributeConditionImpl prevents correct matching of some elements","normal",
339663,"4.5 M6","bsd","RESOLVED","FIXED","[JFace] Image of ControlDecoration is visible outside composite when the scrolling a composite","major",
458811,"4.5 M6","christian.georgi","RESOLVED","FIXED","New workspace location preference needs polish","normal",
442440,"4.5 M2","cizbasa","RESOLVED","FIXED","[Markers] Parameter shadowing field in ExtendedMarkersView compared with itself.","normal",
440294,"4.5 M4","daniel.rolka","RESOLVED","FIXED","[Progress] ProgressAnimationItem toolbar button selection opens ProgressView","normal",
444369,"4.5 M2","daniel.rolka","RESOLVED","FIXED","[CSS] Custom description for new ThemeElement definition added by CSS gets ignored","normal",
396853,"4.5 M3","daniel_megert","RESOLVED","FIXED","[ViewMgmt] No longer possible to make a part visible without activating/forcing focus on it (was: When ""Reuse editor when displaying source code"" is not checked, the Inspect popup disappears immediately)","major",
442531,"4.5 M2","daniel_megert","RESOLVED","FIXED","We should not have empty performance targets","normal",
442644,"4.5 M3","david_williams","RESOLVED","INVALID","""core"" unit tests need to prevent ""workspace incompatible"" message?","normal",
444098,"4.5 M4","dirk.fauth","RESOLVED","FIXED","Update migration guide that the Eclipse context now contains the Locale directly instead of a String","normal",
446095,"4.5 M6","dirk.fauth","RESOLVED","FIXED","CCE in TrimStack if PerspectiveStack and Perspective uses the same ID","normal",
448561,"4.4.2","dirk.fauth","RESOLVED","FIXED","LocaleChangeServiceImpl does not process MWindow#sharedElements","normal",
459285,"4.5 M6","dirk.fauth","RESOLVED","FIXED","CCE in MinMaxAddon when trying to remove a perspective from a non MTrimmedWindow","normal",
460556,"4.5 M6","dirk.fauth","RESOLVED","FIXED","Menu items in main menu are not updated on setting visible flag","normal",
458219,"4.5 M6","eclipse","RESOLVED","FIXED","[Help][FastView] - Remove Fast View Help content","normal",
442354,"4.5 M3","eclipse.sprigogin","RESOLVED","FIXED","Provide N&N entry for the new monitoring plug-in","normal",
443463,"4.5 M3","eclipse.sprigogin","RESOLVED","FIXED","[UI Responsiveness Monitoring] Sends warnings even when idle on mac","normal",
443572,"4.5 M3","eclipse.sprigogin","RESOLVED","FIXED","[Performance] Option to report UI delay as error","enhancement",
443664,"4.5 M4","eclipse.sprigogin","RESOLVED","FIXED","[Performance] Provide user documentation for interactive UI monitoring plug-in","normal",
444407,"4.5 M3","eclipse.sprigogin","RESOLVED","FIXED","[Workbench] [Metadata] Uninformative messages related to early startup in the error log","normal",
444542,"4.5 M3","eclipse.sprigogin","RESOLVED","FIXED","Eliminate reliance on stack trace filters in UI Responsiveness Monitoring","enhancement",
444737,"4.5 M3","eclipse.sprigogin","RESOLVED","FIXED","ui.monitoring causing 'releng' unit test failure (missing 'about' file, and schema directory)","normal",
447871,"4.5 M3","eclipse.sprigogin","RESOLVED","FIXED","Make the UI reponsiveness monitoring preference page easier to understand for an average user","normal",
448141,"4.5 M3","eclipse.sprigogin","RESOLVED","FIXED","[UI Monitoring] Maximum expected event loop depth of 32 is exceeded on Windows","normal",
449546,"4.5 M4","eclipse.sprigogin","RESOLVED","FIXED","[responsiveness] No error logged when UI froze during opening type hierarchy on java.lang.Object on Mac","normal",
449833,"4.5 M4","eclipse.sprigogin","RESOLVED","FIXED","[Monitoring] A space is missing in the logged messages before ""Lock owner""","minor",
450219,"4.5 M4","eclipse.sprigogin","RESOLVED","FIXED","[Monitoring] Don't log stack traces of non-interesting threads","enhancement",
451262,"4.5 M4","eclipse.sprigogin","RESOLVED","FIXED","[responsiveness] Bad format of UI freeze duration","normal",
451266,"4.5 M4","eclipse.sprigogin","RESOLVED","FIXED","[responsiveness] Make ""non-interesting thread"" filter user configurable","normal",
453832,"4.5 M4","eclipse.sprigogin","RESOLVED","FIXED","N&N entry for UI responsiveness monitoring contains an out of date screenshot","normal",
453833,"4.5 M4","eclipse.sprigogin","RESOLVED","FIXED","[responsiveness] User documentation for UI responsiveness monitoring is slighly out of date","normal",
454916,"4.5 M5","eclipse.sprigogin","RESOLVED","FIXED","[UI Monitoring] wrongly logs UI freeze when view menu is open on Windows","normal",
458311,"4.5 M5","eclipse.sprigogin","RESOLVED","FIXED","[UI monitoring] Reporting of potential deadlocks is confusing","normal",
388359,"4.5 M5","lars.vogel","RESOLVED","FIXED","multiple versions of org.eclipse.jface cause trouble (key bindings and context menus no longer work)","major",
426511,4.5,"lars.vogel","RESOLVED","WONTFIX","Group parsing of command line arguments for the context in E4Application","normal",
430413,"4.5 M3","lars.vogel","RESOLVED","FIXED","org.w3c.dom.smil should be updated from org.eclipse.e4.rcp","normal",
431985,4.5,"lars.vogel","RESOLVED","WONTFIX","[Model] Add EModelService#removeTag() and addTag() API","normal","emoffatt"
433767,"4.5 M6","lars.vogel","RESOLVED","WORKSFORME","[Graphics] New PNG icons are not aligned","normal",
434189,"4.5 M3","lars.vogel","RESOLVED","FIXED","[CSS] org.eclipse.ui.internal.MessageLine cannot be styled","normal",
435494,4.5,"lars.vogel","RESOLVED","WONTFIX","Remove source features from platformUiTools.p2f","normal",
438609,"4.5 M1","lars.vogel","RESOLVED","WONTFIX","Deprecated org.eclipse.ui.activities extension point","normal",
438887,"4.5 M2","lars.vogel","RESOLVED","WONTFIX","Remove context menu entry ""Restore from local History""","normal",
440367,"4.5 M3","lars.vogel","RESOLVED","FIXED","Create org.eclipse.e4.ui.dialogs plug-in as home for porting useful bits of org.eclipse.ui.dialog","enhancement",
440720,"4.5 M1","lars.vogel","RESOLVED","WONTFIX","Group Window entries under one sub-menu","normal",
440955,"4.5 M3","lars.vogel","RESOLVED","FIXED","Fix warning for the missing bin folder in build.properties in org.eclipse.ui.workbench","normal",
440978,"4.5 M2","lars.vogel","RESOLVED","WONTFIX","Remove inconsistencies in platform menu contributions","normal",
440984,"4.5 M4","lars.vogel","RESOLVED","WONTFIX","Replace Perspective actions with commands in Eclipse menu","normal",
441150,"4.5 M6","lars.vogel","RESOLVED","FIXED","Cleanup work in the renderer classes","normal",
441263,"4.5 M3","lars.vogel","RESOLVED","FIXED","Update databinding plug-ins to Java 1.6","enhancement",
441280,"4.5 M4","lars.vogel","RESOLVED","FIXED","Move ""e4view"" from ViewRegistry to IWorkbenchRegistryConstants and document it","normal",
441431,"4.5 M2","lars.vogel","RESOLVED","WONTFIX","ExpressionContext implements IEvaluationContext","normal",
441849,"4.5 M2","lars.vogel","RESOLVED","WORKSFORME","Maven run for org.eclipse.ui.tests fails","normal",
442804,"4.5 M3","lars.vogel","RESOLVED","WORKSFORME","Migrate org.eclipse.ui.tests/docs to README.md","normal",
442960,"4.5 M3","lars.vogel","RESOLVED","INVALID","Delete OpenCloseTest","normal",
443186,"4.5 M4","lars.vogel","RESOLVED","WONTFIX","Remove main method from platform.ui test methods","normal",
443350,"4.4.2","lars.vogel","RESOLVED","FIXED","[CSS] No theme applied by default on Windows 8.x, Vista, XP","normal",
443514,"4.4.2","lars.vogel","RESOLVED","FIXED","Tooltips of parts are not translated in PartStack","normal",
443806,"4.5 M3","lars.vogel","RESOLVED","FIXED","[Tests] Update org.eclipse.ui.tests.harness to Junit 4","normal",
444070,"4.5 M4","lars.vogel","RESOLVED","FIXED","Reduce warning messages in the Platform.ui repository","normal",
444504,"4.5 M3","lars.vogel","RESOLVED","FIXED","Update org.eclipse.ui.views to Java 1.6","normal",
445313,"4.5 M3","lars.vogel","RESOLVED","FIXED","[Tests] Activate tests of org.eclipse.ui.tests.harness for Tycho","normal",
445317,"4.5 M3","lars.vogel","RESOLVED","FIXED","[Tests] Activate formatter and save actions for org.eclipse.ui.tests.harness and cleanup","normal",
445353,"4.5 M3","lars.vogel","RESOLVED","FIXED","Cleanup WizardProjectsImportPage","normal",
445455,"4.5 M4","lars.vogel","RESOLVED","WONTFIX","Remove redundancy in labels of the perspective menu entries","normal",
445609,"4.5 M3","lars.vogel","RESOLVED","FIXED","Add view description from ""org.eclipse.ui.views extension"" point as tooltip to the ""part descriptor"" of the app model","normal",
445663,"4.5 M4","lars.vogel","RESOLVED","FIXED","[Model] React to changed application model data for part data","major",
445726,"4.5 M4","lars.vogel","RESOLVED","FIXED","Replace usage of deprecated Platform.run with SafeRunner.run","normal",
445759,"4.5 M3","lars.vogel","RESOLVED","INVALID","Clean up of SplitHandler","normal",
445989,"4.5 M3","lars.vogel","RESOLVED","FIXED","Add missing @Override and @Deprecate annotations  to org.eclipse.jface.tests.databinding","normal",
446011,"4.5 M4","lars.vogel","RESOLVED","INVALID","Spaces in IPresentationEngine.SPLIT_HORIZONTAL and IPresentationEngine.SPLIT_HORIZONTAL","normal",
446093,"4.5 M4","lars.vogel","RESOLVED","FIXED","ViewRegistery fills MPartDescriptor category incorrectly","normal",
446233,"4.5 M3","lars.vogel","RESOLVED","FIXED","Remove org.eclipse.e4.ui.internal.workbench.ExitHandler, class also available in handlers package","normal",
446562,"4.5 M4","lars.vogel","RESOLVED","FIXED","[RCP] Execution Environment of org.eclipse.tests.rcp should be updated to Java1.6","normal",
448563,"4.5 M3","lars.vogel","RESOLVED","FIXED","Remove .project file from org.eclipse.ui.tests/data","normal",
448831,"4.5 M3","lars.vogel","RESOLVED","FIXED","HandleObjectManager should thrown IAE instead of NPE","normal",
449859,"4.5 M4","lars.vogel","RESOLVED","FIXED","Add method to org.eclipse.e4.ui.internal.workbench.URIHelper to check for valid bundleclass:// notation","normal",
450727,"4.5 M4","lars.vogel","RESOLVED","FIXED","NPE due to ThemeDefinitionElement violates supertype's API contract","normal",
450817,"4.5 M4","lars.vogel","RESOLVED","FIXED","[ViewMgmt] Show View should use the part category instead of the tag","normal",
450909,"4.5 M4","lars.vogel","RESOLVED","FIXED","[Tests] Enable org.eclipse.e4.core.commands.tests during Tycho build","normal",
451102,"4.5 M4","lars.vogel","RESOLVED","FIXED","Update org.eclipse.ui.startup schema description","normal",
456897,"4.5 M6","lars.vogel","RESOLVED","FIXED","[Workbench] Improve IExtensionRegistry handling","minor",
456898,"4.5 M6","lars.vogel","RESOLVED","WONTFIX","[Workbench] Improve EarlyStartup extensions handling","normal",
457798,"4.5 M5","lars.vogel","RESOLVED","FIXED","[IDE] ""Show In -> System Explorer"" should not run in UI thread","normal",
458220,"4.5 M6","lars.vogel","RESOLVED","FIXED","[Help] Update help context for perspective handling","normal",
458226,"4.5 M6","lars.vogel","RESOLVED","FIXED","Use StatusReporter in org.eclipse.ui.ide","normal",
458421,"4.5 M6","lars.vogel","RESOLVED","FIXED","Remove workaround ""newtablook"" tag for Bug 303982","normal",
458436,"4.5 M6","lars.vogel","RESOLVED","WORKSFORME","[Renderer] Avoid NPE in SWTPartRenderer if Icon URI is not valid","normal",
458829,"4.5 M6","lars.vogel","RESOLVED","FIXED","Move EHelpService to org.eclipse.e4.ui.services.help","normal",
460652,"4.5 M6","lars.vogel","RESOLVED","FIXED","Fix trailing whitespaces in org.eclipse.ui.ide","normal",
460715,"4.5 M6","lars.vogel","RESOLVED","FIXED","Comparator error in I20150224-0800 implies org.eclipse.ui.tests.navigator needs to be ""touched""","normal",
460987,"4.5 M6","lars.vogel","RESOLVED","FIXED","Remove testSuite parameter as Tycho 0.23 plans to remove its support (and new variable names in the pom)","trivial",
41431,"4.5 M6","loskutov","RESOLVED","FIXED","[EditorMgmt] Affected editors should be closed before executing project close or delete","normal",
180308,"4.5 M6","loskutov","RESOLVED","FIXED","[UX] Remove Print toolbar tool by default","normal",
205678,"4.5 M6","loskutov","RESOLVED","FIXED","[Clipboard] Using x11vnc with clipboard transfer causes eclipse to OOM","normal",
337588,"4.5 M6","loskutov","RESOLVED","FIXED","[EditorMgmt] Editor should have ""Close Tabs To The Right""","enhancement",
383569,"4.5 M6","loskutov","RESOLVED","FIXED","[Contributions] [Perspectives] ""Reset Perspective"" does not reset toolbar and menu contributions","normal",
411639,"4.5 M6","loskutov","RESOLVED","FIXED","Nullpointer in CustomizePerspectiveDialog when using a perspective that no longer exists","normal",
413329,"4.5 M6","loskutov","RESOLVED","FIXED","NPE in CustomizePerspectiveDialog in createMenuEntries","normal",
424638,"4.5 M6","loskutov","RESOLVED","FIXED","[Perspectives] AssertionFailedException in CustomizePerspectiveDialog","normal",
456510,"4.5 M6","loskutov","RESOLVED","FIXED","[Tests] Can't disable tests in CBI build","normal",
458728,"4.5 M6","loskutov","RESOLVED","FIXED","[ActivityMgmt] Enabling capability doesn't show toolbar buttons until restart","normal",
459964,"4.5 M6","loskutov","RESOLVED","FIXED","[performance] WorkbenchPage.findEditor is slow on not initialized editors","normal",
460503,"4.5 M6","loskutov","RESOLVED","FIXED","[Perspectives] Sometimes a button (""Save"") is not hideable from the toolbar","normal",
460528,"4.5 M6","loskutov","RESOLVED","FIXED","View tabs have never ""Close Tabs To The Left"" menu","minor",
200444,"4.5 M6","markus_keller","RESOLVED","FIXED","[IDE] Remove ""Copy of"" when copying a file","trivial",
327208,"4.5 M4","markus_keller","RESOLVED","FIXED","[Import/Export] Windows Explorer can't read zip when 'create only selected directories' selected","normal",
437485,"4.5 M6","markus_keller","RESOLVED","FIXED","[BiDi] Text alignment should follow the text direction for Text widget","normal",
443650,"4.5 M3","markus_keller","RESOLVED","FIXED","Comparator error in I20140909-1315: SWTCocoaEnhancerDelegate","normal",
444826,"4.5 M3","markus_keller","RESOLVED","FIXED","[JFace] ListEditor should select next item after Remove","enhancement",
457025,"4.5 M5","markus_keller","RESOLVED","FIXED","[BiDi] Extend applyBidiProcessing API to support visual input field","normal",
442459,"4.5 M6","mistria","RESOLVED","FIXED","[WorkingSets] Import as Project should use the same Working Set","enhancement",
459670,"4.5 M6","mistria","RESOLVED","FIXED","OpenFolderAsProjectAction should not use ProjectDescriptionReader","normal",
264072,"4.5 M4","noopur_gupta","RESOLVED","FIXED","[WorkbenchLauncher] Restart asks for the workspace to run","normal",
459641,"4.5 M6","noopur_gupta","RESOLVED","FIXED","[CPD] disabled/enabled state not reflected correctly on Action Set Availability page","normal",
458203,"4.5 M5","Platform-UI-Inbox","RESOLVED","WONTFIX","Update EventBroker usage in LazyStackRenderer","normal",
443092,"4.5 M5","platform-ui-triaged","RESOLVED","FIXED","[Contributions] NPE in DirectContributionItem.getExecutionContext(IEclipseContext context)","normal",
450212,"4.5 M4","platform-ui-triaged","RESOLVED","FIXED","[Tests] [Workbench] Migrate org.eclipse.e4.emf.xpath.test to JUnit 4","normal",
433450,"4.5 M3","simon.scholz","RESOLVED","FIXED","Use EModelService in ModeledPageLayout instead of the EMF factory","normal",
440366,"4.5 M4","simon.scholz","RESOLVED","FIXED","Make FilteredTree available for Eclipse 4 RCP application","enhancement",
443391,"4.5 M3","simon.scholz","RESOLVED","FIXED","[Tests] Migrate org.eclipse.ui.monitoring.tests to JUnit 4","normal",
444410,"4.5 M6","simon.scholz","RESOLVED","FIXED","Update EventBroker usage in WBWRenderer","normal",
444505,"4.5 M4","simon.scholz","RESOLVED","FIXED","Update org.eclipse.e4.emf.xpath to Java 1.6","normal",
444829,"4.5 M3","simon.scholz","RESOLVED","FIXED","Update org.eclipse.jface.tests.databinding.conformance  to Java 1.6","normal",
446616,"4.5 M6","simon.scholz","RESOLVED","FIXED","[JFace] Abstract SelectionDialog should be available in JFace","enhancement",
448060,"4.5 M3","simon.scholz","RESOLVED","FIXED","Remove internal SimpleListContentProvider","minor",
449022,"4.5 M4","simon.scholz","RESOLVED","FIXED","The getRealm() method of the SWTObservables class should be moved to a different class","normal",
449462,"4.5 M4","simon.scholz","RESOLVED","FIXED","The getRealm() method of the DisplayRealm class should be used","normal",
450097,"4.5 M4","simon.scholz","RESOLVED","FIXED","focusCellChanged method in CursorCellHighlighter causes a NPE","normal",
450187,"4.5 M4","simon.scholz","RESOLVED","WONTFIX","IPresentationEngine should contain constants for View and Editor tags","normal",
450207,"4.5 M4","simon.scholz","RESOLVED","FIXED","Use constants for commonly used tags","normal",
451214,"4.5 M4","simon.scholz","RESOLVED","FIXED","Unhelpful NPE in ShowInMenu","normal",
452350,"4.5 M4","simon.scholz","RESOLVED","WONTFIX","Itemsfilter should generally perform implicit prefix matching","normal",
460165,"4.5 M6","simon.scholz","RESOLVED","FIXED","Update org.eclipse.e4.ui.dialogs to Java 1.7","normal",
